customer_id,order_id,order_date,qty,price,discount,is_return,channel,category
1099,6134,2024-01-04,4,38.66,0.2,0,marketplace,fragrance
1099,6135,2024-01-25,4,61.97,0.05,0,store,skincare
1099,6136,2024-03-29,2,46.13,0.2,0,store,apparel
1099,6137,2024-04-02,4,39.53,0.2,0,marketplace,fragrance
1099,6138,2024-07-13,4,96.03,0.05,0,online,hair
1099,6139,2024-08-16,2,52.6,0.2,0,online,skincare
1099,6140,2025-02-12,4,35.75,0.15,1,online,apparel
1099,6141,2025-04-12,1,50.95,0.05,0,store,fragrance
1100,6142,2023-02-20,1,128.18,0.15,0,online,fragrance
1100,6143,2023-10-16,2,172.4,0,0,online,skincare
1100,6144,2023-10-18,1,80.7,0.05,0,store,makeup
1100,6145,2024-05-26,2,107.21,0.1,0,store,skincare
1100,6146,2024-06-11,3,151.28,0.2,0,store,apparel
1100,6147,2024-11-14,4,34.69,0.2,0,online,footwear
1100,6148,2025-03-12,1,104.73,0.2,0,online,hair
1100,6149,2025-04-09,4,150.75,0,0,store,skincare
1100,6150,2025-04-25,3,86.67,0,0,store,fragrance
1100,6151,2025-06-26,3,43.85,0.2,0,marketplace,hair
1101,6152,2023-03-16,1,86.2,0.15,0,store,fragrance
1101,6153,2023-10-12,4,175.36,0.05,0,online,skincare
1101,6154,2023-11-16,4,73.08,0.05,0,store,makeup
1102,6155,2023-07-19,3,56.88,0.1,0,online,hair
1102,6156,2024-06-21,1,161.05,0,0,online,apparel
1102,6157,2024-08-08,3,9.68,0.05,0,online,fragrance
1102,6158,2025-03-03,1,168.9,0.15,0,store,apparel
1103,6159,2023-05-05,4,153.97,0.1,0,store,fragrance
1103,6160,2023-07-23,3,148.43,0,0,marketplace,footwear
1103,6161,2023-08-16,2,62.08,0.2,0,online,accessories
1103,6162,2023-08-28,2,103.99,0.2,0,marketplace,makeup
1103,6163,2024-11-03,1,104.26,0.1,0,store,accessories
1103,6164,2025-03-05,4,111.77,0,1,online,hair
1104,6165,2023-02-16,2,197.44,0.05,0,marketplace,skincare
1104,6166,2023-02-28,2,178.04,0.1,0,online,accessories
1104,6167,2023-06-20,2,76.25,0.05,0,marketplace,hair
1104,6168,2023-12-02,2,158.72,0.05,0,marketplace,fragrance
1104,6169,2023-12-09,3,14.22,0.05,0,store,fragrance
1104,6170,2024-03-16,3,46.04,0.2,0,online,accessories
1104,6171,2024-05-03,3,148.79,0,0,online,apparel
1104,6172,2025-01-24,4,129.91,0,0,store,footwear
1104,6173,2025-02-16,2,166.75,0.2,0,marketplace,fragrance
1104,6174,2025-05-21,1,69.88,0,0,store,footwear
1105,6175,2023-01-29,1,113.63,0.05,0,online,skincare
1105,6176,2023-04-19,1,124.79,0.15,0,store,hair
1105,6177,2023-11-19,2,115.76,0,0,store,fragrance
1105,6178,2023-12-09,1,10.76,0.1,0,marketplace,footwear
1105,6179,2024-05-22,3,183.49,0.2,0,marketplace,hair
1105,6180,2024-08-21,2,98.38,0.1,0,store,hair
1105,6181,2024-11-07,1,91.28,0.05,0,marketplace,skincare
1105,6182,2025-05-06,3,170.98,0.15,0,online,skincare
1105,6183,2025-05-25,1,110.93,0.05,0,marketplace,makeup
1106,6184,2023-05-16,3,5.93,0.05,0,store,skincare
1106,6185,2023-06-07,4,8.55,0.15,0,marketplace,fragrance
1106,6186,2023-12-31,4,194.98,0.1,0,store,hair
1106,6187,2024-06-30,3,189.69,0,0,marketplace,skincare
1106,6188,2024-10-16,4,43.28,0.15,0,store,fragrance
1106,6189,2024-11-25,2,56.02,0.2,0,store,makeup
1106,6190,2025-03-20,4,80.17,0.1,0,marketplace,makeup
1106,6191,2025-05-10,2,7.23,0.2,0,store,makeup
1106,6192,2025-05-28,3,31.45,0.15,0,marketplace,apparel
1107,6193,2023-07-05,4,176.53,0.1,0,online,skincare
1107,6194,2023-07-12,1,54.52,0.2,0,marketplace,fragrance
1107,6195,2024-07-26,4,195.76,0.1,0,online,footwear
1107,6196,2024-09-06,4,171.96,0,0,marketplace,apparel
1107,6197,2025-04-05,1,117.31,0.15,0,online,apparel
1107,6198,2025-05-06,3,76.1,0.15,1,store,apparel
1108,6199,2023-02-02,2,155.8,0.1,0,store,makeup
1108,6200,2023-04-07,4,110.58,0.2,0,online,apparel
1108,6201,2023-08-27,1,62.2,0,0,store,fragrance
1108,6202,2024-01-30,4,126.86,0.1,0,online,hair
1108,6203,2024-04-06,2,162.0,0.2,0,marketplace,hair
1108,6204,2024-09-16,4,161.37,0.15,1,marketplace,apparel
1108,6205,2024-11-10,1,80.51,0.2,0,online,hair
1108,6206,2025-03-09,2,65.1,0,0,store,apparel
1109,6207,2023-04-24,2,80.08,0.15,0,marketplace,accessories
1109,6208,2024-03-05,1,112.88,0.05,0,marketplace,accessories
1109,6209,2024-03-26,1,37.42,0.15,0,marketplace,footwear
1109,6210,2024-04-05,3,182.8,0.05,0,marketplace,apparel
1109,6211,2024-07-23,1,126.78,0.15,0,marketplace,fragrance
1109,6212,2025-01-01,1,145.21,0.1,0,marketplace,accessories
1110,6213,2023-07-17,1,142.7,0.1,0,store,makeup
1110,6214,2023-08-21,1,108.27,0.1,0,store,skincare
1110,6215,2024-01-12,4,165.21,0.15,0,store,fragrance
1110,6216,2024-04-21,1,57.84,0.1,0,online,footwear
1110,6217,2024-12-31,3,12.06,0.15,0,online,makeup
1110,6218,2025-06-15,2,155.97,0,0,store,fragrance
1111,6219,2024-03-31,4,35.99,0.15,0,online,makeup
1112,6220,2023-06-07,3,55.43,0.2,0,marketplace,accessories
1112,6221,2023-07-31,2,179.75,0.1,0,marketplace,apparel
1112,6222,2023-11-09,4,139.48,0.15,0,store,fragrance
1112,6223,2023-12-05,4,147.89,0.1,0,store,accessories
1112,6224,2024-04-09,2,191.18,0.15,0,online,accessories
1112,6225,2024-05-30,3,41.57,0.2,0,online,fragrance
1112,6226,2024-11-08,1,160.24,0.15,0,marketplace,fragrance
1112,6227,2025-02-06,2,144.37,0,0,online,hair
1112,6228,2025-03-22,3,186.04,0,0,online,fragrance
1113,6229,2023-02-17,4,138.01,0.15,0,online,hair
1113,6230,2023-03-02,1,90.37,0.05,0,marketplace,footwear
1113,6231,2023-04-12,4,25.0,0.15,0,store,skincare
1113,6232,2023-05-04,4,175.3,0.1,0,marketplace,hair
1113,6233,2023-07-25,2,116.05,0.2,0,marketplace,fragrance
1113,6234,2023-10-28,2,104.79,0,0,marketplace,hair
1113,6235,2025-03-23,4,82.54,0.05,0,store,skincare
1114,6236,2023-11-16,2,190.4,0.15,0,online,apparel
1114,6237,2023-12-23,1,67.12,0.1,1,store,hair
1114,6238,2025-01-25,2,70.42,0,0,store,accessories
1115,6239,2023-02-15,1,81.2,0,0,marketplace,fragrance
1115,6240,2023-06-11,1,134.31,0.05,0,online,makeup
1115,6241,2023-07-29,3,10.75,0.2,0,store,makeup
1115,6242,2024-03-22,1,173.7,0.05,0,marketplace,skincare
1115,6243,2024-06-08,4,79.86,0.15,0,store,fragrance
1115,6244,2024-09-27,1,68.24,0.05,0,marketplace,footwear
1115,6245,2024-10-31,1,139.86,0.15,1,store,makeup
1115,6246,2024-11-29,3,48.61,0.05,0,marketplace,footwear
1116,6247,2023-01-13,1,51.75,0.2,0,store,hair
1116,6248,2023-03-17,2,41.42,0.05,0,store,accessories
1116,6249,2024-01-10,4,62.84,0.1,0,online,hair
1116,6250,2024-04-22,1,66.48,0,0,marketplace,fragrance
1116,6251,2024-07-17,3,196.45,0,0,online,apparel
1116,6252,2024-07-21,3,12.04,0.15,0,store,fragrance
1116,6253,2024-11-12,1,29.71,0.05,0,marketplace,apparel
1117,6254,2023-06-27,4,121.36,0.15,0,store,skincare
1117,6255,2023-11-22,1,79.66,0.05,0,store,skincare
1117,6256,2024-03-20,3,22.04,0.2,0,store,footwear
1117,6257,2024-07-13,3,19.73,0.2,0,marketplace,fragrance
1117,6258,2024-07-28,3,47.49,0.05,0,online,fragrance
1117,6259,2024-08-26,3,162.41,0.1,0,online,footwear
1117,6260,2024-11-02,1,126.76,0.15,0,online,skincare
1117,6261,2024-12-16,2,187.89,0.15,0,store,fragrance
1117,6262,2025-05-07,4,20.0,0.05,0,store,accessories
1117,6263,2025-05-21,3,53.41,0.05,0,marketplace,accessories
1118,6264,2023-02-10,1,196.14,0,0,marketplace,footwear
1118,6265,2024-04-05,1,37.73,0.15,0,marketplace,apparel
1118,6266,2025-01-29,3,13.49,0.2,0,marketplace,fragrance
1118,6267,2025-03-03,2,92.25,0.1,0,marketplace,footwear
1118,6268,2025-06-18,1,162.85,0.15,0,store,accessories
1119,6269,2023-01-09,1,69.29,0.2,0,online,fragrance
1119,6270,2023-01-15,1,42.56,0.1,0,online,fragrance
1119,6271,2023-01-19,1,112.81,0,0,online,fragrance
1119,6272,2023-09-13,4,196.28,0.05,0,marketplace,apparel
1119,6273,2023-11-28,4,163.02,0.2,0,marketplace,makeup
1119,6274,2024-06-11,1,156.69,0,0,marketplace,hair
1119,6275,2024-06-17,3,86.51,0.05,1,online,makeup
1119,6276,2024-07-08,3,181.61,0.15,0,store,makeup
1119,6277,2025-01-15,1,34.06,0.1,0,online,hair
1119,6278,2025-05-22,2,15.06,0.1,0,marketplace,accessories
1120,6279,2023-11-25,1,170.21,0.15,0,marketplace,makeup
1120,6280,2024-08-21,1,52.71,0,0,store,footwear
1120,6281,2024-09-05,4,77.04,0.1,0,online,accessories
1120,6282,2024-12-07,4,81.19,0.15,0,marketplace,footwear
1120,6283,2025-01-11,1,46.16,0.1,1,marketplace,fragrance
1121,6284,2023-11-07,2,185.79,0.2,0,store,fragrance
1122,6285,2023-10-05,3,12.7,0.15,0,marketplace,footwear
1122,6286,2024-02-12,3,42.06,0.05,0,online,skincare
1123,6287,2023-04-07,2,85.58,0.05,0,marketplace,fragrance
1123,6288,2023-06-01,3,100.55,0.1,0,online,apparel
1123,6289,2023-09-18,1,139.13,0.2,0,online,fragrance
1123,6290,2023-10-05,1,106.03,0.1,0,store,accessories
1123,6291,2024-01-30,2,136.69,0.15,0,store,apparel
1123,6292,2024-05-15,1,119.95,0,0,store,fragrance
1123,6293,2024-07-19,4,124.58,0.05,0,marketplace,hair
1123,6294,2025-01-14,2,190.62,0.15,0,online,makeup
1124,6295,2023-03-26,2,181.63,0,0,marketplace,footwear
1124,6296,2023-06-28,3,193.22,0.15,0,marketplace,accessories
1124,6297,2023-08-30,1,36.39,0.05,0,online,skincare
1124,6298,2023-12-15,4,101.94,0,0,marketplace,fragrance
1124,6299,2024-04-26,3,174.17,0,0,store,footwear
1124,6300,2024-07-05,3,57.15,0.05,0,marketplace,makeup
1124,6301,2025-04-05,3,23.62,0.1,0,marketplace,skincare
1125,6302,2025-01-30,2,41.32,0.05,0,online,accessories
1126,6303,2024-03-13,1,178.24,0.15,0,marketplace,fragrance
1126,6304,2024-03-17,4,99.0,0.05,0,marketplace,skincare
1126,6305,2024-04-24,1,134.06,0,0,marketplace,makeup
1126,6306,2024-08-09,3,53.15,0.15,0,online,hair
1126,6307,2024-10-14,1,159.51,0.2,0,marketplace,hair
1126,6308,2024-11-09,3,130.65,0.05,0,marketplace,fragrance
1126,6309,2025-02-05,2,30.98,0.05,0,marketplace,makeup
1126,6310,2025-05-08,2,56.42,0.1,0,store,hair
1126,6311,2025-05-27,4,155.14,0.15,0,store,hair
1127,6312,2023-02-19,3,41.41,0,0,store,apparel
1127,6313,2023-04-20,3,89.24,0,0,store,makeup
1127,6314,2023-06-18,2,118.57,0.15,0,marketplace,hair
1127,6315,2024-06-17,3,39.39,0,0,marketplace,fragrance
1127,6316,2024-11-05,4,69.59,0.2,0,online,fragrance
1127,6317,2025-04-03,3,92.18,0.15,0,store,apparel
1128,6318,2023-07-01,3,52.06,0,0,store,fragrance
1128,6319,2024-06-22,4,20.84,0.15,0,marketplace,footwear
1128,6320,2024-08-26,4,120.45,0.1,0,store,footwear
1128,6321,2024-11-29,4,107.44,0,0,marketplace,apparel
1129,6322,2023-03-22,3,125.59,0.1,0,store,accessories
1129,6323,2023-08-09,2,142.33,0,0,marketplace,fragrance
1129,6324,2023-08-19,4,38.72,0.1,1,online,skincare
1129,6325,2024-02-29,3,94.82,0.15,0,store,makeup
1129,6326,2025-01-04,4,136.56,0.2,0,marketplace,hair
1129,6327,2025-02-03,3,61.95,0.2,0,store,footwear
1129,6328,2025-06-13,4,116.19,0.15,0,marketplace,makeup
1130,6329,2023-01-21,1,9.53,0,0,store,makeup
1130,6330,2023-02-15,4,135.22,0.2,0,online,fragrance
1130,6331,2024-07-17,1,67.75,0.1,0,online,fragrance
1131,6332,2023-02-13,1,134.44,0,0,store,footwear
1131,6333,2023-04-11,3,105.39,0.15,0,store,makeup
1131,6334,2024-02-12,2,99.34,0.1,0,marketplace,footwear
1131,6335,2024-03-31,4,87.59,0.05,0,marketplace,makeup
1131,6336,2024-08-01,1,190.22,0.1,0,online,apparel
1131,6337,2024-10-09,4,35.28,0.1,0,marketplace,makeup
1131,6338,2024-12-17,3,45.11,0.05,0,store,hair
1131,6339,2025-02-11,3,136.73,0.15,0,online,fragrance
1131,6340,2025-02-18,2,80.66,0.1,0,store,fragrance
1131,6341,2025-02-24,1,45.33,0,0,marketplace,footwear
1132,6342,2023-01-02,2,174.15,0,1,store,skincare
1132,6343,2023-03-18,1,98.87,0.1,1,store,footwear
1132,6344,2023-04-05,4,122.83,0.15,0,store,hair
1132,6345,2023-09-20,2,159.76,0,0,online,fragrance
1132,6346,2024-03-24,2,76.81,0.15,0,online,accessories
1132,6347,2024-04-26,1,47.51,0.1,0,store,accessories
1132,6348,2024-05-03,3,144.45,0.1,0,store,footwear
1132,6349,2024-09-05,4,100.48,0.1,0,store,apparel
1132,6350,2024-10-06,1,150.49,0.15,0,marketplace,makeup
1132,6351,2024-12-03,3,163.28,0.15,0,marketplace,hair
1133,6352,2023-07-07,4,22.19,0.2,0,marketplace,makeup
1133,6353,2024-11-27,4,135.68,0.05,0,marketplace,hair
1134,6354,2023-12-08,4,141.12,0.1,0,online,apparel
1134,6355,2024-03-27,3,17.41,0.2,0,store,hair
1134,6356,2025-05-31,2,199.77,0,0,online,hair
1135,6357,2023-05-01,1,74.95,0,0,online,hair
1135,6358,2024-12-29,4,174.67,0,0,marketplace,skincare
1135,6359,2025-03-22,1,44.87,0.1,0,online,accessories
1136,6360,2023-09-10,2,99.13,0.05,0,marketplace,fragrance
1136,6361,2024-01-09,4,90.93,0.15,0,store,fragrance
1136,6362,2024-03-01,3,105.78,0.2,0,online,hair
1136,6363,2024-09-10,1,197.21,0.2,0,store,apparel
1136,6364,2024-10-08,1,68.5,0.2,0,store,skincare
1136,6365,2024-10-08,1,133.09,0.2,0,marketplace,accessories
1136,6366,2024-11-17,1,46.37,0.05,0,marketplace,makeup
1136,6367,2025-02-05,4,164.0,0.15,0,online,makeup
1137,6368,2023-03-19,4,99.0,0.05,0,online,apparel
1137,6369,2023-10-22,3,38.69,0.1,0,marketplace,fragrance
1137,6370,2024-01-04,4,151.81,0.15,0,store,fragrance
1137,6371,2024-07-02,2,35.25,0.1,0,online,footwear
1137,6372,2024-07-12,3,113.49,0,0,store,makeup
1137,6373,2025-02-15,1,157.85,0.05,0,marketplace,accessories
1137,6374,2025-05-14,2,123.63,0.05,0,store,makeup
1138,6375,2023-04-17,3,161.55,0.2,0,store,hair
1138,6376,2023-07-18,2,85.06,0.1,0,store,fragrance
1138,6377,2024-01-19,4,59.01,0.1,0,store,footwear
1138,6378,2024-03-25,2,179.89,0.05,0,online,skincare
1138,6379,2024-05-24,3,146.57,0,0,online,apparel
1138,6380,2024-06-23,4,66.64,0.1,0,store,accessories
1138,6381,2024-09-19,1,150.7,0.1,0,marketplace,skincare
1138,6382,2025-01-13,3,108.31,0,0,marketplace,apparel
1138,6383,2025-05-24,4,99.86,0.15,0,store,fragrance
1139,6384,2023-03-23,4,78.5,0.15,0,store,hair
1139,6385,2023-08-06,3,52.24,0.05,0,store,hair
1139,6386,2024-03-21,3,150.03,0.15,1,online,hair
1139,6387,2024-04-02,2,35.46,0.15,0,online,apparel
1139,6388,2024-06-28,1,125.15,0,0,online,makeup
1139,6389,2024-08-25,4,61.58,0.2,0,store,makeup
1139,6390,2025-03-01,3,197.45,0,0,online,skincare
1139,6391,2025-04-10,3,6.69,0,0,online,accessories
1140,6392,2023-01-28,2,121.06,0.1,0,marketplace,hair
1140,6393,2024-03-13,4,51.07,0.15,0,marketplace,apparel
1140,6394,2024-05-04,3,118.22,0.2,0,store,accessories
1140,6395,2024-07-31,3,99.51,0.05,0,store,makeup
1140,6396,2024-10-01,4,130.88,0.2,0,store,accessories
1140,6397,2024-10-18,3,103.66,0.2,0,store,footwear
1140,6398,2025-06-04,3,93.27,0.05,0,marketplace,apparel
1141,6399,2023-03-08,2,169.63,0.1,0,store,fragrance
1141,6400,2023-09-17,4,97.96,0.1,0,marketplace,makeup
1141,6401,2023-09-26,1,32.61,0.2,0,store,hair
1141,6402,2023-09-28,3,79.78,0,0,marketplace,skincare
1141,6403,2024-02-04,4,69.76,0.15,0,marketplace,apparel
1141,6404,2024-03-21,2,29.73,0.05,0,online,footwear
1141,6405,2024-09-07,1,184.04,0.1,0,store,fragrance
1141,6406,2025-01-10,3,149.19,0.15,0,store,apparel
1141,6407,2025-03-22,3,60.45,0.1,0,online,apparel
1142,6408,2023-07-09,4,29.51,0.15,0,online,makeup
1142,6409,2023-10-11,2,53.16,0,0,store,fragrance
1142,6410,2023-10-25,2,44.42,0.05,0,store,apparel
1142,6411,2023-11-07,4,66.18,0.2,0,online,apparel
1143,6412,2023-05-03,4,183.66,0.2,0,store,accessories
1143,6413,2023-06-10,3,128.41,0.2,0,marketplace,makeup
1143,6414,2023-07-10,4,196.93,0.15,0,store,makeup
1143,6415,2024-05-30,1,119.66,0.15,0,marketplace,footwear
1143,6416,2024-12-21,2,174.19,0.15,0,marketplace,hair
1143,6417,2025-01-17,4,103.13,0.1,0,online,accessories
1143,6418,2025-04-10,1,138.79,0.1,0,store,footwear
1144,6419,2024-03-30,2,122.12,0.05,0,marketplace,accessories
1145,6420,2024-12-03,1,8.36,0.15,0,marketplace,makeup
1146,6421,2023-06-01,4,105.77,0.1,0,online,skincare
1146,6422,2023-12-31,3,126.12,0,0,store,hair
1146,6423,2024-02-19,1,18.2,0.15,0,marketplace,apparel
1147,6424,2023-04-03,4,135.77,0.2,0,store,skincare
1147,6425,2023-06-18,4,69.22,0.1,0,marketplace,apparel
1147,6426,2023-10-12,1,76.09,0.15,0,marketplace,hair
1147,6427,2023-11-20,2,90.29,0.05,0,store,skincare
1147,6428,2024-07-20,4,149.45,0,0,online,accessories
1147,6429,2024-10-14,1,84.71,0.15,0,online,accessories
1147,6430,2025-01-03,2,109.27,0.1,0,online,apparel
1147,6431,2025-03-31,4,157.37,0.05,0,marketplace,fragrance
1148,6432,2024-04-05,2,26.77,0.2,0,online,makeup
1148,6433,2024-08-05,4,25.17,0.05,0,store,footwear
1148,6434,2025-04-13,2,115.44,0.2,0,online,skincare
1148,6435,2025-06-17,4,114.06,0.2,0,store,accessories
1149,6436,2023-05-07,4,13.96,0.15,0,store,fragrance
1149,6437,2023-06-15,3,92.54,0.05,0,store,fragrance
1149,6438,2023-07-23,1,163.12,0.1,0,marketplace,footwear
1149,6439,2023-12-11,4,98.87,0.05,0,online,fragrance
1149,6440,2024-02-09,1,39.87,0.2,0,marketplace,apparel
1149,6441,2024-03-09,1,10.03,0.2,0,store,apparel
1149,6442,2024-03-11,4,34.49,0.1,0,store,accessories
1149,6443,2024-03-29,3,157.92,0.05,0,online,makeup
1149,6444,2024-07-02,3,188.53,0,0,online,fragrance
1150,6445,2025-03-19,4,148.35,0.1,0,online,hair
1151,6446,2023-01-15,1,21.77,0.1,0,store,skincare
1151,6447,2023-05-02,2,131.34,0,0,store,footwear
1151,6448,2024-03-14,3,13.78,0,0,store,fragrance
1151,6449,2024-06-19,3,11.61,0.2,0,online,footwear
1151,6450,2024-11-18,4,9.51,0.2,0,online,footwear
1151,6451,2024-11-27,4,65.48,0.1,0,store,hair
1151,6452,2025-02-23,3,149.12,0.2,0,marketplace,makeup
1152,6453,2023-05-24,2,64.36,0.1,0,marketplace,skincare
1152,6454,2023-08-05,4,12.48,0.05,0,online,accessories
1152,6455,2023-08-11,3,174.88,0.05,0,marketplace,footwear
1152,6456,2023-10-27,4,83.27,0.05,0,online,accessories
1152,6457,2024-02-18,1,147.28,0.1,0,marketplace,footwear
1152,6458,2024-05-13,1,58.28,0.2,0,marketplace,accessories
1152,6459,2024-07-29,4,101.68,0.05,0,online,fragrance
1153,6460,2024-12-04,4,26.35,0.15,0,marketplace,apparel
1154,6461,2023-01-15,4,194.08,0.2,0,online,makeup
1154,6462,2023-03-17,1,49.82,0.2,0,marketplace,skincare
1154,6463,2023-04-29,2,112.16,0.1,0,store,fragrance
1154,6464,2023-08-04,3,55.92,0.15,0,online,fragrance
1154,6465,2024-05-24,4,50.17,0.05,0,online,hair
1154,6466,2024-05-28,1,29.81,0.15,0,store,hair
1154,6467,2024-08-27,2,155.2,0.05,0,marketplace,fragrance
1154,6468,2025-04-24,4,159.4,0.2,0,store,fragrance
1155,6469,2023-02-08,4,28.35,0.05,0,online,accessories
1155,6470,2023-03-03,3,155.93,0,0,online,fragrance
1155,6471,2024-07-22,2,79.62,0,0,store,hair
1155,6472,2024-07-31,1,179.85,0.1,0,store,fragrance
1155,6473,2024-10-08,1,77.15,0.15,0,store,footwear
1155,6474,2024-10-25,2,121.92,0.15,0,store,footwear
1156,6475,2023-03-30,1,167.87,0.15,0,store,apparel
1156,6476,2023-09-21,4,166.56,0.05,0,online,accessories
1156,6477,2024-08-10,2,91.63,0.2,0,store,footwear
1156,6478,2024-11-06,2,65.93,0.05,0,marketplace,hair
1156,6479,2024-11-20,1,142.48,0.15,0,marketplace,skincare
1156,6480,2025-05-09,3,90.13,0.1,0,online,hair
1157,6481,2023-07-14,2,60.07,0.1,0,store,skincare
1157,6482,2023-12-27,2,32.96,0.15,0,online,makeup
1158,6483,2023-01-10,3,58.27,0.05,0,marketplace,fragrance
1158,6484,2023-03-16,2,173.92,0.1,0,store,apparel
1158,6485,2023-05-06,1,104.56,0.1,0,marketplace,makeup
1158,6486,2023-09-19,1,90.53,0.15,0,store,makeup
1158,6487,2023-12-19,2,64.84,0.05,0,online,hair
1158,6488,2024-01-04,1,147.99,0.05,0,store,makeup
1158,6489,2024-12-05,4,53.25,0.05,0,online,hair
1158,6490,2025-05-12,4,183.6,0.15,0,store,apparel
1158,6491,2025-06-02,3,182.75,0.2,0,marketplace,footwear
1159,6492,2024-01-30,4,151.75,0.2,0,marketplace,fragrance
1159,6493,2024-04-02,3,123.38,0.05,0,online,hair
1159,6494,2024-07-04,4,72.58,0.15,0,marketplace,accessories
1159,6495,2024-10-17,4,84.73,0.1,0,marketplace,skincare
1159,6496,2025-02-19,3,49.83,0.15,0,marketplace,apparel
1160,6497,2023-02-02,1,82.38,0.05,0,store,hair
1160,6498,2023-07-11,1,71.6,0.1,0,online,apparel
1160,6499,2023-07-15,2,41.94,0,0,marketplace,footwear
1160,6500,2025-02-20,1,104.86,0,0,store,apparel
1161,6501,2023-06-11,2,87.56,0.2,0,online,accessories
1162,6502,2023-08-16,2,19.03,0.1,0,marketplace,makeup
1162,6503,2024-01-10,4,111.11,0,0,online,fragrance
1162,6504,2024-05-27,1,172.75,0.2,0,online,footwear
1162,6505,2024-06-25,4,156.11,0,0,online,makeup
1162,6506,2024-09-21,4,73.88,0.1,0,online,hair
1162,6507,2024-10-21,2,162.9,0.1,0,store,apparel
1162,6508,2024-12-10,2,33.2,0.1,0,marketplace,footwear
1162,6509,2025-01-25,2,174.42,0.15,1,online,accessories
1162,6510,2025-05-06,2,70.78,0.15,0,online,apparel
1162,6511,2025-06-13,3,11.47,0.1,0,marketplace,apparel
1163,6512,2023-01-19,1,12.25,0.2,0,store,makeup
1163,6513,2023-05-20,4,108.54,0.15,0,online,apparel
1163,6514,2024-02-09,2,86.66,0,0,marketplace,accessories
1163,6515,2024-06-20,2,27.17,0,0,online,hair
1163,6516,2024-09-21,2,15.51,0.15,0,store,accessories
1163,6517,2024-10-29,2,117.82,0.05,0,marketplace,makeup
1163,6518,2024-12-27,1,183.12,0.1,0,marketplace,footwear
1163,6519,2025-06-24,4,39.53,0,0,marketplace,makeup
1164,6520,2023-10-20,4,126.62,0.2,0,marketplace,makeup
1164,6521,2023-12-01,1,50.05,0.15,0,online,fragrance
1164,6522,2024-05-19,2,34.77,0.05,0,marketplace,hair
1164,6523,2024-06-09,2,192.99,0.1,0,online,fragrance
1164,6524,2025-04-25,2,112.38,0.1,0,store,fragrance
1165,6525,2023-03-29,4,158.55,0.1,0,store,apparel
1165,6526,2024-06-02,1,16.2,0.2,0,store,accessories
1165,6527,2024-07-03,4,47.25,0.15,1,marketplace,makeup
1165,6528,2024-10-18,4,169.24,0.1,1,marketplace,fragrance
1166,6529,2023-10-14,3,111.11,0.2,0,online,skincare
1167,6530,2023-02-02,1,91.54,0.05,0,online,accessories
1167,6531,2023-02-25,2,154.35,0.2,0,online,fragrance
1167,6532,2023-07-12,2,45.85,0,0,store,footwear
1167,6533,2024-04-20,4,118.23,0.1,0,online,skincare
1167,6534,2024-08-18,3,84.11,0,0,marketplace,makeup
1167,6535,2024-09-23,2,68.74,0,0,store,makeup
1167,6536,2025-01-19,2,162.84,0.15,0,marketplace,makeup
1167,6537,2025-02-04,1,197.99,0.1,0,store,hair
1168,6538,2023-04-07,3,15.23,0.2,1,online,skincare
1168,6539,2023-04-30,1,17.44,0,0,online,apparel
1168,6540,2023-08-25,3,66.7,0.1,0,online,apparel
1168,6541,2024-01-24,3,10.62,0,0,marketplace,skincare
1169,6542,2025-05-11,3,85.55,0.15,0,online,footwear
1170,6543,2023-06-11,3,21.97,0.15,0,online,fragrance
1170,6544,2023-08-20,1,51.76,0,0,online,accessories
1170,6545,2024-01-09,4,98.39,0,0,store,fragrance
1170,6546,2024-03-03,4,9.23,0.1,0,online,fragrance
1170,6547,2024-09-04,4,90.86,0.1,0,store,apparel
1170,6548,2025-04-01,1,76.61,0,0,online,makeup
1171,6549,2024-05-22,4,140.35,0.1,0,online,fragrance
1171,6550,2024-12-31,4,189.06,0.2,0,marketplace,apparel
1171,6551,2025-06-03,1,83.2,0.2,0,online,hair
1172,6552,2023-11-21,1,23.26,0.1,0,store,skincare
1172,6553,2025-06-05,2,62.09,0.2,0,store,fragrance
1173,6554,2023-03-18,4,179.66,0.1,0,online,footwear
1173,6555,2023-03-18,4,83.45,0.1,0,store,footwear
1173,6556,2023-07-28,1,110.84,0.15,0,online,makeup
1173,6557,2023-08-11,3,6.45,0,0,online,hair
1173,6558,2024-03-26,4,177.17,0,0,store,skincare
1173,6559,2024-03-30,2,131.8,0,0,marketplace,makeup
1173,6560,2024-11-19,4,46.58,0.05,0,marketplace,apparel
1174,6561,2023-06-16,1,187.82,0.1,0,store,fragrance
1174,6562,2024-04-10,4,55.61,0,0,online,footwear
1175,6563,2023-05-13,1,143.37,0.15,0,online,accessories
1175,6564,2023-10-25,3,19.65,0.15,0,online,fragrance
1175,6565,2024-02-13,2,64.08,0,0,store,hair
1175,6566,2025-01-10,3,176.14,0.15,0,online,fragrance
1175,6567,2025-03-10,2,29.75,0,0,store,makeup
1175,6568,2025-05-26,1,160.34,0.15,0,store,hair
1176,6569,2023-08-18,3,24.07,0.1,0,online,fragrance
1177,6570,2023-03-08,3,87.81,0.1,0,online,skincare
1177,6571,2023-05-31,4,151.65,0.1,0,store,skincare
1177,6572,2023-11-23,4,11.58,0.1,0,store,skincare
1177,6573,2024-02-05,1,139.75,0.05,0,marketplace,skincare
1177,6574,2024-05-22,2,130.16,0.1,0,marketplace,accessories
